Season,Player,Team,RAPM,O-RAPM,D-RAPM
2023,Kyah Watson,West Virginia Mountaineers,1.3998130790827223,0.6274686330581226,0.7723444460245997
2023,Jaylyn Sherrod,Colorado Buffaloes,1.3962131659937702,0.47158668211657756,0.9246264838771927
2023,Addie Budnik,Richmond Spiders,1.3958447701877033,0.8516581835440599,0.5441865866436433
2023,Jordyn Merritt,Florida Gators,1.394916582972005,0.9980597336378239,0.3968568493341811
2023,Emma Carter,Northern Illinois Huskies,1.3928978276484085,0.4196272129389284,0.9732706147094802
2023,Amy Baum,San Francisco Dons,1.3859964131513576,0.615563431695129,0.7704329814562287
2023,Stephanie Soares,Iowa State Cyclones,1.3848849522889641,0.8189501858042104,0.5659347664847538
2023,Jordan Isaacs,Georgia Lady Bulldogs,1.3845739739983873,1.0369312759135418,0.3476426980848456
2023,Madison St. Rose,Princeton Tigers,1.3762746013542768,0.29430925072117553,1.0819653506331013
2023,Makayla Daniels,Arkansas Razorbacks,1.3735064311657865,0.9444687513218974,0.4290376798438892
2023,Allison Day,Bowling Green Falcons,1.3729817543443232,0.8524539087072023,0.520527845637121
2023,Claire Chastain,Oklahoma State Cowgirls,1.3723030616651857,0.8803538682981603,0.4919491933670254
2023,Hunter Hernandez,UC Irvine Anteaters,1.3713397389138615,0.5383414511883371,0.8329982877255244
2023,Mack Konig,Montana Lady Griz,1.3712925354656358,0.8708523987251434,0.5004401367404925
2023,JJ Quinerly,West Virginia Mountaineers,1.3588610604497027,0.6097297793127978,0.749131281136905
2023,Imari Martin,Jacksonville State Gamecocks,1.358731593549611,0.6476163835280604,0.7111152100215504
2023,Kitty Henderson,Columbia Lions,1.3571153467323596,0.8478109222741307,0.5093044244582289
2023,Elissa Brett,Bowling Green Falcons,1.3520224736673607,0.8416863432432327,0.5103361304241281
2023,Georgia Woolley,Syracuse Orange,1.3518112103094082,0.9289845102396369,0.4228267000697714
2023,Ashlee Austin,Rice Owls,1.3506848834003848,0.9199987362165873,0.43068614718379744
2023,Grace VanSlooten,Oregon Ducks,1.3504015912555793,1.2807654275340532,0.06963616372152621
2023,Jelena Mitrovic,Oregon State Beavers,1.3486388835152583,0.9892844430629761,0.3593544404522821
2023,Aneesah Morrow,DePaul Blue Demons,1.348624240275818,1.2130745015577706,0.13554973871804724
2023,Sidney McCrea,Northern Illinois Huskies,1.3457631643015007,1.5256005469556708,-0.17983738265417004
2023,Kailee Davis,Northern Kentucky Norse,1.3433299455347374,0.48333612232770023,0.8599938232070372
2023,Jasmine Kondrakiewicz,Green Bay Phoenix,1.3393201394344292,0.595690036422999,0.7436301030114301
2023,Maggie Doogan,Richmond Spiders,1.3391959627861296,1.185578371604292,0.15361759118183768
2023,Anastasia Hayes,Mississippi State Bulldogs,1.3360144505245934,0.5873232051750581,0.7486912453495354
2023,Dariauna Lewis,Syracuse Orange,1.3330774012312177,1.345292324742669,-0.012214923511451264
2023,Gabriella Smith,Cleveland State Vikings,1.3327246363592846,0.4774222822124859,0.8553023541467987
2023,Mercedes Staples,San Diego State Aztecs,1.3305822152969002,0.4204677063091233,0.910114508987777
2023,Anna Miller,Drake Bulldogs,1.3276964651237115,2.0979942271181637,-0.7702977619944523
2023,Angie Juste-Jean,Coastal Carolina Chanticleers,1.326685473484254,1.0097640152527938,0.31692145823146023
2023,Adaora Onwumelu,Elon Phoenix,1.3248860707136418,0.7840174155584576,0.5408686551551841
2023,Adaora Onwumelu,Charleston Cougars,1.3248860707136418,0.7840174155584576,0.5408686551551841
2023,Alex Fowler,Portland Pilots,1.3227338009569682,0.7543321791721973,0.5684016217847708
2023,Sidney Cooks,Seton Hall Pirates,1.3196119691699992,1.143806670645449,0.17580529852455012
2023,Darrione Rogers,DePaul Blue Demons,1.3192247194552857,1.1889257774859887,0.130298941969297
2023,Isabel Palmer,Utah Utes,1.3183479481248757,1.0855518024326547,0.23279614569222087
2023,Destiny Leo,Cleveland State Vikings,1.3157867365105629,0.4669466784133388,0.848840058097224
2023,Kateri Poole,LSU Tigers,1.3157753443034585,0.23864761193693648,1.077127732366522
2023,Shalexxus Aaron,Oregon State Beavers,1.3148206887834668,0.8892782702221472,0.42554241856131947
2023,Amele Ngwafang,Cleveland State Vikings,1.312808060717893,0.468141280689209,0.8446667800286838
2023,Eliza Hollingsworth,Gonzaga Bulldogs,1.3119386298112452,0.5419169831739492,0.770021646637296
2023,Kendall Holmes,DePaul Blue Demons,1.311743112045571,1.1862964342571933,0.12544667778837754
2023,Ashley Owusu,Virginia Tech Hokies,1.3115475431737775,0.2669065314913207,1.0446410116824567
2023,Kaylin Randhawa,Sacramento State Hornets,1.3115227920235686,0.9222971837315899,0.38922560829197883
2023,Bryn Gerlich,Texas Tech Lady Raiders,1.3106171829191888,0.8659501527263908,0.4446670301927982
2023,Abbey Hsu,Columbia Lions,1.3096507801193955,0.7295635408031645,0.580087239316231
2023,Brittni Moore,Cleveland State Vikings,1.3078784597974236,0.4646710028435784,0.8432074569538451
2023,Amaya Adams,Coastal Carolina Chanticleers,1.305272435503701,0.6104493629534468,0.6948230725502544
2023,Niya Fields,Norfolk State Spartans,1.3048967371580096,0.3589202206900156,0.9459765164679941
2023,Sophia Wiard,Toledo Rockets,1.3040660408638054,1.024977926548085,0.27908811431572034
2023,McKenzie Forbes,Harvard Crimson,1.301853981500458,1.0686392596393952,0.23321472186106276
2023,Emma Squires,Rhode Island Rams,1.3013122370360315,0.8739006467542426,0.4274115902817888
2023,Ally Becki,Ball State Cardinals,1.2984409508363575,1.0959388486491075,0.2025021021872499
2023,Marissa Mackins,Eastern Kentucky Colonels,1.2930963889670632,1.0744287262749967,0.21866766269206647
2023,Kaitlyn Davis,Columbia Lions,1.2901329338934686,0.7178896928877428,0.5722432410057258
2023,Cynthia Wolf,Northern Iowa Panthers,1.2858922081414668,0.4436132652434641,0.8422789428980028
2023,Mimi Reid,St. John's Red Storm,1.2830034928989122,0.8616109185501081,0.4213925743488042
2023,Nevaeh Brown,East Tennessee State Bucs,1.282650883727333,0.891713217524946,0.39093766620238685
2023,Jasmine Carson,LSU Tigers,1.282178139289878,1.042677970794092,0.23950016849578576
2023,Jasmine Smith,SMU Mustangs,1.2821635765592059,0.7154817028088105,0.5666818737503955
2023,Izzy Higginbottom,Arkansas State Red Wolves,1.279434531718322,1.2827444036027544,-0.0033098718844324147
2023,Ja'nya Love-Hill,Georgia Southern Eagles,1.2787558827636623,0.6734436401326769,0.6053122426309854
2023,Jayda Noble,Washington Huskies,1.2780579455884749,1.0082405861117127,0.26981735947676205
2023,Shailyn Pinkney,Seton Hall Pirates,1.2779747992208301,0.049994497390212604,1.2279803018306175
2023,Madisen Smith,West Virginia Mountaineers,1.2762144480627668,0.7206538140868574,0.5555606339759094
2023,Rayven Peeples,St. John's Red Storm,1.275518008372773,0.8603324451340778,0.4151855632386952
2023,Skylar Treadwell,Stetson Hatters,1.273679453352337,0.4819060521467713,0.7917734012055658
2023,Zakiyah Franklin,Kansas Jayhawks,1.271536612411355,0.8278384183919291,0.44369819401942584
2023,Shayeann Day-Wilson,Duke Blue Devils,1.269443859446063,0.40001793284046555,0.8694259266055976
2023,Mar'shaun Bostic,Auburn Tigers,1.2692718035128356,0.5356126434130556,0.73365916009978
2023,Kam Finley,Northern Iowa Panthers,1.2676999478221562,1.126169067816161,0.14153088000599515
2023,Elina Arike,UTEP Miners,1.262504148425463,0.9467791032490755,0.31572504517638755
2023,Sammi Mikonowicz,Toledo Rockets,1.2590831227393937,1.0008406702810544,0.25824245245833927
2023,Kadi Sissoko,USC Trojans,1.2588979027555822,0.8504906009193577,0.4084073018362246
2023,Jessika Carter,Mississippi State Bulldogs,1.2561049554704578,0.3736443183429843,0.8824606371274735
2023,Quinesha Lockett,Toledo Rockets,1.2545901274261282,0.9903605013835677,0.2642296260425604
2023,Jada Malone,Texas A&M Aggies,1.246043671571088,1.3705522225997357,-0.12450855102864769
2023,Maya McDermott,Northern Iowa Panthers,1.243866462641402,1.1099468602279798,0.13391960241342216
2023,Khera Goss,Toledo Rockets,1.2375555451669644,0.9820356033303759,0.25551994183658844
2023,KK Deans,Florida Gators,1.235521904103042,0.6558303170647188,0.5796915870383234
2023,Madison Layden,Purdue Boilermakers,1.2350368329147947,1.317876502726442,-0.08283966981164732
2023,Karolina Andersson,New Hampshire Wildcats,1.2344229175949422,0.37332516804440796,0.8610977495505341
2023,Grace Boffeli,Northern Iowa Panthers,1.2318159247356144,1.1051783213993587,0.12663760333625576
2023,Brittany Davis,Alabama Crimson Tide,1.2317178938800473,1.0041298420159,0.22758805186414727
2023,Clair Steele,Saint Mary's Gaels,1.228896649526122,0.5237166059535422,0.7051800435725799
2023,Macie Warren,Utah Tech Trailblazers,1.2233484078661028,1.2240653831872315,-7.169753211286394e-4
2023,Brittany Staves,Campbell Fighting Camels,1.2203438246227076,0.581395209345751,0.6389486152769568
2023,Kyra Wood,Syracuse Orange,1.2190799270057617,0.7170719766924767,0.5020079503132852
2023,Jada Scott,Cincinnati Bearcats,1.2152780600462123,0.22582183273855796,0.9894562273076543
2023,Tiya Douglas,Austin Peay Governors,1.2054024156017233,0.21788266852013563,0.9875197470815876
2023,Mahoganie Williams,Norfolk State Spartans,1.2011130875219846,0.33682772523859167,0.864285362283393
2023,Lauren Schwartz,Washington Huskies,1.2000631582746082,0.353868033090086,0.8461951251845222
2023,Peyton Scott,Miami (OH) Redhawks,1.1971568212205554,0.8196345615525206,0.3775222596680349
2023,Trinity Oliver,Washington Huskies,1.1963816290711131,0.3514068592499394,0.8449747698211738
2023,Destiny Thurman,Colorado State Rams,1.1944246724751677,0.9611192922052564,0.2333053802699113
2023,Makenna Marisa,Penn State Lady Lions,1.1917481983739857,0.9048021368329553,0.2869460615410305
2023,Danae McNeal,East Carolina Pirates,1.1903001799641515,-0.04399304371820717,1.2342932236823587
2023,Kadaja Bailey,St. John's Red Storm,1.1889164178908465,0.8062445503652557,0.38267186752559074
2023,Jayla Oden,Illinois Fighting Illini,1.1885583191263893,0.5409684497681145,0.6475898693582749
2023,Sarah Ashlee Barker,Alabama Crimson Tide,1.1861952819807278,0.43354353301621806,0.7526517489645098
2023,Tyrielle Williams,South Alabama Jaguars,1.185001407614053,0.3999485580471134,0.7850528495669397
2023,Ruth Balogun,North Alabama Lions,1.184315065241579,0.32925274774322644,0.8550623174983527
2023,Alyssa Brown,UNLV Lady Rebels,1.1831301801678664,1.0097471785624703,0.17338300160539616
2023,Essence Booker,UNLV Lady Rebels,1.1829998403531992,1.004017027562389,0.17898281279081013
2023,Jane Asinde,Wichita State Shockers,1.181021510117713,0.8813312636181636,0.2996902464995495
2023,Logan Cook,Providence Friars,1.1791411993398544,0.1328561554759872,1.0462850438638671
2023,Kenley McCarn,UT Martin Skyhawks,1.1788910105163874,0.5361197702294886,0.6427712402868988
2023,Trinity Johnson,South Carolina Upstate Spartans,1.1783228229598075,0.20682890013526267,0.9714939228245447
2023,Destiny Jackson,Rice Owls,1.1775969476733685,0.4829959739357575,0.694600973737611
2023,Elise Williams,Wake Forest Demon Deacons,1.1764758506490272,0.3353288302771965,0.8411470203718306
2023,Naudia Evans,Grand Canyon Lopes,1.1762648526975277,0.8117435152256113,0.36452133747191634
2023,Sammie Puisis,South Florida Bulls,1.1759374502611628,0.8235707266188627,0.35236672364230015
2023,Sydney Taylor,UMass Minutewomen,1.1746884101398172,0.920714882979945,0.25397352715987226
2023,Leilani Kapinus,Penn State Lady Lions,1.173144329592794,0.8942385096495394,0.27890581994325453
2023,Emme Shearer,Portland Pilots,1.1721203354276737,0.5888362919989886,0.5832840434286851
2023,Sam Breen,UMass Minutewomen,1.169755135508626,0.8555884944394505,0.3141666410691755
2023,Katie Peneueta,Sacramento State Hornets,1.1685024680596807,0.75768521001388,0.41081725804580066
2023,Jada Walker,Kentucky Wildcats,1.1671132432630968,0.4029405945517414,0.7641726487113554
2023,Irina Parau,Tulane Green Wave,1.1627636407001372,0.7330524881317161,0.42971115256842113
2023,Blair Green,Kentucky Wildcats,1.162112594145282,0.39728826668366296,0.764824327461619
2023,Ellie Mitchell,Princeton Tigers,1.161210100387461,0.5263260411830785,0.6348840592043825
2023,Kaitlyn Chen,Princeton Tigers,1.159954512066475,0.5250875454741688,0.6348669665923062
2023,Kia Vaalavirta,San Francisco Dons,1.159250984825551,0.9620805511808875,0.1971704336446635
2023,Ber'Nyah Mayo,UMass Minutewomen,1.1590548351185779,0.8526186906251495,0.3064361444934284
2023,Aiyana Johnson,Stephen F. Austin Ladyjacks,1.1577058987465298,0.676511111468076,0.48119478727845394
2023,Zoesha Smith,Georgia Lady Bulldogs,1.1552998353514483,0.5940636681631242,0.561236167188324
2023,Jalyn Holcomb,Lipscomb Bisons,1.1532339190482515,0.29714315790964263,0.8560907611386087
2023,Destiney Philoxy,UMass Minutewomen,1.1523416332292338,0.837831461438032,0.3145101717912018
2023,Divine Tanks,McNeese Cowgirls,1.1497839020201055,0.7855843919180107,0.36419951010209484
2023,Aubrey Griffin,UConn Huskies,1.1495911715549796,0.9248466212171242,0.2247445503378553
2023,Maye Toure,Rhode Island Rams,1.1428771360754304,0.44436381247635126,0.6985133235990791
2023,Lara Edmanson,Santa Clara Broncos,1.1418583735108638,0.8773403620398917,0.26451801147097204
2023,Cierria Cunningham,SE Louisiana Lady Lions,1.1397881462605146,0.42757240136959124,0.7122157448909234
2023,Olivia Summiel,Wake Forest Demon Deacons,1.1394960131295695,0.31575113927053533,0.8237448738590342
2023,Greta Kampschroeder,Michigan Wolverines,1.1365617941646964,1.0541219395830843,0.082439854581612
2023,Shawnta Shaw,Jacksonville State Gamecocks,1.1350150208762693,0.2856803088427181,0.8493347120335513
2023,Raegan Beers,Oregon State Beavers,1.13225298155932,0.7196843319364931,0.412568649622827
2023,Haley Van Dyke,Washington Huskies,1.1315615049694414,0.3204271347182462,0.8111343702511952
2023,Ti'lan Boler,Jackson State Lady Tigers,1.1313324108769938,0.6113341903263813,0.5199982205506126
2023,Tyler McCliment-Call,Stephen F. Austin Ladyjacks,1.1312387949107456,0.6609843623047881,0.4702544326059575
2023,Jordan Harrison,Stephen F. Austin Ladyjacks,1.1303813003452894,0.6605067856663048,0.4698745146789846
2023,Sayawni Lassiter,Rhode Island Rams,1.1297665677932553,0.43410124615924456,0.6956653216340107
2023,Hannah Riddick,Memphis Tigers,1.129718682186591,0.24279112106296336,0.8869275611236277
2023,Nubia Benedith,Louisiana Ragin' Cajuns,1.1284051881898622,0.5226821747584104,0.6057230134314519
2023,Madison Hattix-Covington,Rhode Island Rams,1.1282451477400104,0.43391550056874456,0.6943296471712659
2023,Liz Dixon,Louisville Cardinals,1.1279140725191406,1.04192784559965,0.08598622691949065
2023,Jada Boyd,NC State Wolfpack,1.1278765114328295,0.8819330954002382,0.24594341603259132
2023,Dalayah Daniels,Washington Huskies,1.125295841719422,0.3177950799984435,0.8075007617209786
2023,Katia Gallegos,Tulsa Golden Hurricane,1.124780075102688,0.36655249066974926,0.7582275844329387
2023,Paige Allen,Texas A&M-Corpus Christi Islanders,1.123376617963903,0.3865376923041993,0.7368389256597037
2023,Taliya Council,North Carolina A&T Aggies,1.1227373488807313,0.54513761411034245,0.577599734770389
2023,Raven Johnson,South Carolina Gamecocks,1.1162013408003684,0.6396834032045446,0.4765179375958237
2023,Jamirah Shutes,Memphis Tigers,1.1061693328692774,0.5073104633616122,0.5988588695076651
2023,Kaia Harrison,Wake Forest Demon Deacons,1.1059229354318045,0.6472337014274665,0.45868923400433814
2023,Angel Scott,Stephen F. Austin Ladyjacks,1.1017653671572072,0.6439781915651224,0.4577871755920847
2023,Yvonne Lee,Queens University Royals,1.101700355026093,0.4774017785202352,0.6242985765058578
2023,Matyson Wilke,Wisconsin Badgers,1.0991811880003675,0.22502924652176867,0.8741519414785989
2023,Kierra Prim,Central Arkansas Bears,1.0944742384386374,0.01474826690658331,1.0797259715320542
2023,Jayla Everett,St. John's Red Storm,1.093912776507124,0.76220271442524,0.331710062081884
2023,Madison Griggs,Memphis Tigers,1.0932488926636084,0.502799856694099,0.5904490359695095
2023,Sara Guerreiro,Cleveland State Vikings,1.0925209886179736,0.32520660184768124,0.7673143867702923
2023,Mary Crompton,Illinois State Redbirds,1.0924508802466535,0.4910661035436454,0.6013847767030082
2023,Mady Aulbach,Youngstown State Penguins,1.090810514435095,0.09990323696166575,0.9909072774734292
2023,Emma Trawally Porta,Detroit Mercy Titans,1.0902392330160395,0.46593557119909834,0.6243036618169412
2023,Nina Rickards,Florida Gators,1.0880916332363837,0.9085482979198662,0.17954333531651753
2023,Dru Gylten,South Dakota State Jackrabbits,1.0867969514678513,0.7642596477958624,0.32253730367198874
2023,Rayah Marshall,USC Trojans,1.0860315613564233,0.297373262712472,0.7886582986439514
2023,Shaiquel McGruder,New Mexico Lobos,1.0845899258431446,1.099191764179191,-0.01460183833604646
2023,Jillian Archer,St. John's Red Storm,1.0781338867769348,0.7502398389216981,0.3278940478552368
2023,Destiny Perkins,IUPUI Jaguars,1.077946721033007,1.1567484956838179,-0.07880177465081085
2023,Maliyah Johnson,Pittsburgh Panthers,1.0755713910343043,0.2306191863488231,0.8449522046854813
2023,Isabelle Bourne,Nebraska Cornhuskers,1.0748257627980973,0.9742876260760333,0.10053813672206413
2023,Amaya Brown,New Mexico Lobos,1.0737593114942943,1.0971761366015058,-0.023416825107211617
2023,Olivia Williams,UC Irvine Anteaters,1.073049456702689,0.3689457355281884,0.7041037211745006
2023,Lexy Keys,Oklahoma State Cowgirls,1.0679252050666588,1.0066087956761012,0.06131640939055767
2023,Sara Bejedi,Florida State Seminoles,1.0646805204277692,0.6516336937068958,0.4130468267208734
2023,Derin Erdogan,Northeastern Huskies,1.062587478919698,0.5892564367629859,0.4733310421567121
2023,Fernanda Ovalle,Xavier Musketeers,1.0622038434174668,-0.2240339827061503,1.2862378261236171
2023,Jordyn Hughes,Murray State Racers,1.0609353205800038,0.3296868516166022,0.7312484689634016
2023,Kahlaijah Dean,Sacramento State Hornets,1.0607767231181178,1.0283916851370265,0.032385037981091346
2023,Thelma Dis Agustsdottir,Ball State Cardinals,1.0590013841871784,0.8825912686179985,0.1764101155691798
2023,Kianna Hamilton-Fisher,Long Beach State Beach,1.0567134670427358,0.7168345706481997,0.33987889639453606
2023,Isnelle Natabou,Sacramento State Hornets,1.0565564920221013,1.0248548134629003,0.03170167855920108
